Dataset,K,Repetition,Seed,Model,Method,Epsilon,FairlearnTolerance,AdversarialWeight,Accuracy,Unfairness,RuntimeSeconds
CRIME,2,12,121777,reglog,Our Eps-Fair,0.0,,,0.6516290726817042,0.007989949748743785,0.0061805639998055995
CRIME,2,12,121777,reglog,Our Eps-Fair,0.1,,,0.7017543859649122,0.12246231155778897,0.004127487001824193
CRIME,2,12,121777,reglog,Our Eps-Fair,0.2,,,0.7443609022556391,0.2177889447236181,0.006201031996170059
CRIME,2,12,121777,reglog,Our Eps-Fair,0.3,,,0.7744360902255639,0.2980653266331659,0.005636575006064959
CRIME,2,12,121777,reglog,Our Eps-Fair,0.4,,,0.7769423558897243,0.3631909547738693,0.007283950995770283
CRIME,2,12,121777,reglog,Our Eps-Fair,0.5,,,0.8245614035087719,0.5287437185929649,0.006715688010444865
CRIME,2,12,121777,reglog,Fairlearn,,0.0001,,0.6666666666666666,0.007814070351758795,0.3545935419970192
CRIME,2,12,121777,reglog,Fairlearn,,0.5,,0.6516290726817042,0.007814070351758795,0.44185030000517145
CRIME,2,12,121777,reglog,Fairlearn,,1.0,,0.6466165413533834,0.017839195979899525,0.3479653880058322
CRIME,2,12,121777,reglog,Fairlearn,,2.5,,0.8320802005012531,0.5538442211055277,0.5001963780086953
CRIME,2,12,121777,reglog,Fairlearn,,5.0,,0.8220551378446115,0.6140201005025127,0.4433018929994432
CRIME,2,12,121777,reglog,Fairlearn,,10.0,,0.8195488721804511,0.6089949748743719,0.3180378740071319
CRIME,2,12,121777,RF,Unfair,,,,0.8320802005012531,0.6640954773869346,0.007556965996627696
CRIME,2,12,121777,RF,Our Eps-Fair,0.0,,,0.681704260651629,0.06241206030150753,0.008835885004373267
CRIME,2,12,121777,RF,Our Eps-Fair,0.1,,,0.706766917293233,0.13253768844221103,0.008468500003800727
CRIME,2,12,121777,RF,Our Eps-Fair,0.2,,,0.7268170426065163,0.2026633165829146,0.005100889000459574
CRIME,2,12,121777,RF,Our Eps-Fair,0.3,,,0.7518796992481203,0.30298994974874377,0.008725217005121522
CRIME,2,12,121777,RF,Our Eps-Fair,0.4,,,0.7819548872180451,0.38319095477386933,0.0065104620007332414
CRIME,2,12,121777,RF,Our Eps-Fair,0.5,,,0.8195488721804511,0.5386180904522613,0.011663596000289544
CRIME,2,12,121777,RF,Fairlearn,,0.0001,,0.6491228070175439,0.04748743718592974,4.249474727999768
CRIME,2,12,121777,RF,Fairlearn,,0.5,,0.6641604010025063,0.027361809045226226,4.643604096010677
CRIME,2,12,121777,RF,Fairlearn,,1.0,,0.6616541353383458,0.012437185929648265,4.2197575899917865
CRIME,2,12,121777,RF,Fairlearn,,2.5,,0.8245614035087719,0.598894472361809,4.92687780399865
CRIME,2,12,121777,RF,Fairlearn,,5.0,,0.8195488721804511,0.6490954773869346,4.198316084002727
CRIME,2,12,121777,RF,Fairlearn,,10.0,,0.8295739348370927,0.6289949748743718,4.279826979996869
CRIME,2,12,121777,GBM,Unfair,,,,0.8345864661654135,0.6992964824120602,0.001096659994800575
CRIME,2,12,121777,GBM,Our Eps-Fair,0.0,,,0.681704260651629,0.0321356783919598,0.004373191011836752
CRIME,2,12,121777,GBM,Our Eps-Fair,0.1,,,0.7218045112781954,0.13246231155778898,0.0033993289980571717
CRIME,2,12,121777,GBM,Our Eps-Fair,0.2,,,0.7167919799498746,0.19253768844221109,0.00515291299961973
CRIME,2,12,121777,GBM,Our Eps-Fair,0.3,,,0.7468671679197995,0.30278894472361806,0.007856208991142921
CRIME,2,12,121777,GBM,Our Eps-Fair,0.4,,,0.7719298245614035,0.3831155778894473,0.005481580999912694
CRIME,2,12,121777,GBM,Our Eps-Fair,0.5,,,0.7894736842105263,0.47849246231155784,0.005293169990181923
CRIME,2,12,121777,GBM,Fairlearn,,0.0001,,0.6666666666666666,0.027788944723618036,1.4489912540011574
CRIME,2,12,121777,GBM,Fairlearn,,0.5,,0.6791979949874687,0.012864321608040186,1.426546539994888
CRIME,2,12,121777,GBM,Fairlearn,,1.0,,0.6516290726817042,0.0023366834170854833,1.8640162590018008
CRIME,2,12,121777,GBM,Fairlearn,,2.5,,0.8045112781954887,0.5587688442211056,1.8140162660129135
CRIME,2,12,121777,GBM,Fairlearn,,5.0,,0.8095238095238095,0.5487688442211056,1.5748950339911971
CRIME,2,12,121777,GBM,Fairlearn,,10.0,,0.7819548872180451,0.4935678391959799,1.8383550940052373
CRIME,2,12,121777,NN,Unfair,,,,0.8370927318295739,0.6940954773869347,
CRIME,2,12,121777,NN,Our Eps-Fair,0.01,,,0.6741854636591479,0.03731155778894474,0.005832216003909707
CRIME,2,12,121777,NN,Our Eps-Fair,0.1,,,0.6992481203007519,0.09748743718592967,0.006491867010481656
CRIME,2,12,121777,NN,Our Eps-Fair,0.3,,,0.7744360902255639,0.2980402010050251,0.005139550004969351
CRIME,2,12,121777,NN,Our Eps-Fair,0.5,,,0.8045112781954887,0.4685678391959799,0.006420552992494777
CRIME,2,12,121777,NN,Our Eps-Fair,0.9,,,0.8370927318295739,0.6940954773869347,0.0009309510060120374
CRIME,2,12,121777,NN,Fair-adversarial,,,0.01,0.8345864661654135,0.6389447236180904,1.6399627030041302
CRIME,2,12,121777,NN,Fair-adversarial,,,0.1,0.8370927318295739,0.5939447236180905,1.6545575759955682
CRIME,2,12,121777,NN,Fair-adversarial,,,0.5,0.7218045112781954,0.20371859296482414,1.6202627140010009
CRIME,2,12,121777,NN,Fair-adversarial,,,0.9,0.5087719298245614,0.2112814070351759,1.649031995999394
CRIME,2,12,121777,NN,Fair-adversarial,,,1.0,0.531328320802005,0.17613065326633165,1.738351979991421
CRIME,2,13,131777,reglog,Unfair,,,,0.8095238095238095,0.6371955869642585,0.00018197800091002136
CRIME,2,13,131777,reglog,Our Eps-Fair,0.0,,,0.6140350877192983,0.1122832884234074,0.00638769099896308
CRIME,2,13,131777,reglog,Our Eps-Fair,0.1,,,0.6541353383458647,0.010854644364228005,0.008562861999962479
CRIME,2,13,131777,reglog,Our Eps-Fair,0.2,,,0.6992481203007519,0.10399613605165492,0.005713209990062751
CRIME,2,13,131777,reglog,Our Eps-Fair,0.3,,,0.7293233082706767,0.1862321419492603,0.0062057369941612706
CRIME,2,13,131777,reglog,Our Eps-Fair,0.4,,,0.7418546365914787,0.2729930347246937,0.0069897679932182655
CRIME,2,13,131777,reglog,Our Eps-Fair,0.5,,,0.7669172932330827,0.3889369057908384,0.008552366009098478
CRIME,2,13,131777,reglog,Fairlearn,,0.0001,,0.6390977443609023,0.053917331841984883,0.4778298309975071
CRIME,2,13,131777,reglog,Fairlearn,,0.5,,0.6340852130325815,0.06296710559764096,0.704986523007392
CRIME,2,13,131777,reglog,Fairlearn,,1.0,,0.6416040100250626,0.04829935431389498,0.573055854998529
CRIME,2,13,131777,reglog,Fairlearn,,2.5,,0.7919799498746867,0.5142355991662007,0.5133977479999885
CRIME,2,13,131777,reglog,Fairlearn,,5.0,,0.8095238095238095,0.5571457623671768,0.7218474399996921
CRIME,2,13,131777,reglog,Fairlearn,,10.0,,0.7969924812030075,0.5334282373277747,1.0390688579936977
CRIME,2,13,131777,RF,Unfair,,,,0.8095238095238095,0.58180385378006,0.013339372992049903
CRIME,2,13,131777,RF,Our Eps-Fair,0.0,,,0.5839598997493735,0.1687681122578677,0.008168930988176726
CRIME,2,13,131777,RF,Our Eps-Fair,0.1,,,0.6340852130325815,0.012252783568051262,0.021132805006345734
CRIME,2,13,131777,RF,Our Eps-Fair,0.2,,,0.6842105263157895,0.09931872489704613,0.00926744198659435
CRIME,2,13,131777,RF,Our Eps-Fair,0.3,,,0.7518796992481203,0.28641517108139714,0.005390054007875733
CRIME,2,13,131777,RF,Our Eps-Fair,0.4,,,0.7744360902255639,0.3427474706390768,0.0035960220120614395
CRIME,2,13,131777,RF,Our Eps-Fair,0.5,,,0.7869674185463659,0.4092226346026742,0.009036641000420786
CRIME,2,13,131777,RF,Fairlearn,,0.0001,,0.6090225563909775,0.007244903147084258,6.987097409000853
CRIME,2,13,131777,RF,Fairlearn,,0.5,,0.6140350877192983,0.0007117799583100659,5.99227043800056
CRIME,2,13,131777,RF,Fairlearn,,1.0,,0.6365914786967418,0.013193349941532428,7.718829100995208
CRIME,2,13,131777,RF,Fairlearn,,2.5,,0.7944862155388471,0.4836544816716661,7.120543684999575
CRIME,2,13,131777,RF,Fairlearn,,5.0,,0.7919799498746867,0.4566576846814785,6.639833569992334
CRIME,2,13,131777,RF,Fairlearn,,10.0,,0.8020050125313283,0.5287508261731659,6.467196853001951
CRIME,2,13,131777,GBM,Unfair,,,,0.8045112781954887,0.58180385378006,0.0019000469910679385
CRIME,2,13,131777,GBM,Our Eps-Fair,0.0,,,0.5939849624060151,0.14052570034063755,0.009392422987730242
CRIME,2,13,131777,GBM,Our Eps-Fair,0.1,,,0.631578947368421,0.042528852509024384,0.006496274014352821
CRIME,2,13,131777,GBM,Our Eps-Fair,0.2,,,0.6541353383458647,0.03736844781127663,0.008325911010615528
CRIME,2,13,131777,GBM,Our Eps-Fair,0.3,,,0.7142857142857143,0.2311759621739794,0.015061151003465056
CRIME,2,13,131777,GBM,Our Eps-Fair,0.4,,,0.731829573934837,0.32698662870506895,0.0051379469950916246
CRIME,2,13,131777,GBM,Our Eps-Fair,0.5,,,0.7694235588972431,0.41374752148050237,0.007520831990404986
CRIME,2,13,131777,GBM,Fairlearn,,0.0001,,0.6090225563909775,0.08683715491382382,1.4514818870084127
CRIME,2,13,131777,GBM,Fairlearn,,0.5,,0.6115288220551378,0.06202653922415985,1.3331211890035775
CRIME,2,13,131777,GBM,Fairlearn,,1.0,,0.6365914786967418,0.004601149016218442,1.4851926640112652
CRIME,2,13,131777,GBM,Fairlearn,,2.5,,0.7844611528822055,0.5118968935888963,1.5873414700035937
CRIME,2,13,131777,GBM,Fairlearn,,5.0,,0.7844611528822055,0.4825613910214043,1.3771290199947543
CRIME,2,13,131777,GBM,Fairlearn,,10.0,,0.7794486215538847,0.46446184351009207,1.589715554000577
CRIME,2,13,131777,NN,Unfair,,,,0.8020050125313283,0.5896080126086736,
CRIME,2,13,131777,NN,Our Eps-Fair,0.01,,,0.606516290726817,0.07793990543494844,0.0055214949970832095
CRIME,2,13,131777,NN,Our Eps-Fair,0.1,,,0.6365914786967418,0.004296100462656993,0.004746802005684003
CRIME,2,13,131777,NN,Our Eps-Fair,0.3,,,0.6992481203007519,0.23882759672581222,0.006544456991832703
CRIME,2,13,131777,NN,Our Eps-Fair,0.5,,,0.7669172932330827,0.420458589658854,0.010442546001286246
CRIME,2,13,131777,NN,Our Eps-Fair,0.9,,,0.8020050125313283,0.5896080126086736,0.0009704090043669567
CRIME,2,13,131777,NN,Fair-adversarial,,,0.01,0.8095238095238095,0.6234684020539936,1.6909341160062468
CRIME,2,13,131777,NN,Fair-adversarial,,,0.1,0.7794486215538847,0.4568102089582592,1.6393031320039881
CRIME,2,13,131777,NN,Fair-adversarial,,,0.5,0.6616541353383458,0.008693883776501099,1.6205812449916266
CRIME,2,13,131777,NN,Fair-adversarial,,,0.9,0.5664160401002506,0.2095429355839138,1.6883929119940149
CRIME,2,13,131777,NN,Fair-adversarial,,,1.0,0.5914786967418546,0.14899079770196766,1.7378216320066713
CRIME,2,14,141777,reglog,Unfair,,,,0.8521303258145363,0.7109777015437393,0.0002310659911017865
CRIME,2,14,141777,reglog,Our Eps-Fair,0.0,,,0.6791979949874687,0.012435677530017175,0.021254872001009062
CRIME,2,14,141777,reglog,Our Eps-Fair,0.1,,,0.7142857142857143,0.11308142467964893,0.009834982003667392
CRIME,2,14,141777,reglog,Our Eps-Fair,0.2,,,0.7393483709273183,0.16340429825446473,0.017167411002446897
CRIME,2,14,141777,reglog,Our Eps-Fair,0.3,,,0.7694235588972431,0.26341943295328424,0.02044856100110337
CRIME,2,14,141777,reglog,Our Eps-Fair,0.4,,,0.7844611528822055,0.364065180102916,0.01508972400915809
CRIME,2,14,141777,reglog,Our Eps-Fair,0.5,,,0.8145363408521303,0.4351478155584704,0.012623786999029107
CRIME,2,14,141777,reglog,Fairlearn,,0.0001,,0.6791979949874687,0.028781152255070164,0.3119893489929382
CRIME,2,14,141777,reglog,Fairlearn,,0.5,,0.6716791979949874,0.0033044092422560567,0.45104570500552654
CRIME,2,14,141777,reglog,Fairlearn,,1.0,,0.6766917293233082,0.012738371506407054,0.4126992009987589
CRIME,2,14,141777,reglog,Fairlearn,,2.5,,0.8446115288220551,0.5351629502572899,0.3889363319904078
CRIME,2,14,141777,reglog,Fairlearn,,5.0,,0.8521303258145363,0.5914640298658056,0.33685990700905677
CRIME,2,14,141777,reglog,Fairlearn,,10.0,,0.849624060150376,0.5861164362829179,0.3538800010137493
CRIME,2,14,141777,RF,Unfair,,,,0.8521303258145363,0.6606548279689234,0.0012158389872638509
CRIME,2,14,141777,RF,Our Eps-Fair,0.0,,,0.6741854636591479,0.04921299566138637,0.009167930998955853
CRIME,2,14,141777,RF,Our Eps-Fair,0.1,,,0.7092731829573935,0.041998789224094446,0.004722205005236901
CRIME,2,14,141777,RF,Our Eps-Fair,0.2,,,0.7368421052631579,0.12786298052668754,0.011351004999596626
CRIME,2,14,141777,RF,Our Eps-Fair,0.3,,,0.7669172932330827,0.25807183937039657,0.013087479994283058
CRIME,2,14,141777,RF,Our Eps-Fair,0.4,,,0.7844611528822055,0.38230249218040563,0.017283813009271398
CRIME,2,14,141777,RF,Our Eps-Fair,0.5,,,0.8220551378446115,0.548683281202704,0.003963909999583848
CRIME,2,14,141777,RF,Fairlearn,,0.0001,,0.6466165413533834,0.022500252244980312,0.9527922699926421
CRIME,2,14,141777,RF,Fairlearn,,0.5,,0.6516290726817042,0.01619412773685802,1.3090839530050289
CRIME,2,14,141777,RF,Fairlearn,,1.0,,0.6416040100250626,0.04734638280698217,1.1372400899999775
CRIME,2,14,141777,RF,Fairlearn,,2.5,,0.8045112781954887,0.5326405004540409,1.0363737930019852
CRIME,2,14,141777,RF,Fairlearn,,5.0,,0.8045112781954887,0.5326405004540409,1.0931471149960998
CRIME,2,14,141777,RF,Fairlearn,,10.0,,0.8370927318295739,0.6405256785389971,1.1268662030051928
CRIME,2,14,141777,GBM,Unfair,,,,0.8421052631578947,0.7090858641913026,0.0015060959995025769
CRIME,2,14,141777,GBM,Our Eps-Fair,0.0,,,0.6867167919799498,0.014302290384421434,0.004768387996591628
CRIME,2,14,141777,GBM,Our Eps-Fair,0.1,,,0.7017543859649122,0.034128745837957886,0.006272406011703424
CRIME,2,14,141777,GBM,Our Eps-Fair,0.2,,,0.731829573934837,0.10331954394107556,0.009226758003933355
CRIME,2,14,141777,GBM,Our Eps-Fair,0.3,,,0.7644110275689223,0.25083240843507215,0.006738367999787442
CRIME,2,14,141777,GBM,Our Eps-Fair,0.4,,,0.7769423558897243,0.3171980627585511,0.007987792007043026
CRIME,2,14,141777,GBM,Our Eps-Fair,0.5,,,0.8020050125313283,0.42853899707395826,0.0047780970053281635
CRIME,2,14,141777,GBM,Fairlearn,,0.0001,,0.6791979949874687,0.05395520129149428,1.5581634970003506
CRIME,2,14,141777,GBM,Fairlearn,,0.5,,0.6716791979949874,0.0662143073352841,1.7306648420053534
CRIME,2,14,141777,GBM,Fairlearn,,1.0,,0.6541353383458647,0.03130360205831906,1.509019143995829
CRIME,2,14,141777,GBM,Fairlearn,,2.5,,0.8295739348370927,0.5829633740288568,1.6224873729952378
CRIME,2,14,141777,GBM,Fairlearn,,5.0,,0.8070175438596491,0.5669205932801937,1.8369513579964405
CRIME,2,14,141777,GBM,Fairlearn,,10.0,,0.8370927318295739,0.6185046917566341,1.8894665940024424
CRIME,2,14,141777,NN,Unfair,,,,0.8621553884711779,0.6826758147512865,
CRIME,2,14,141777,NN,Our Eps-Fair,0.01,,,0.6766917293233082,0.006129553021894885,0.009296057993196882
CRIME,2,14,141777,NN,Our Eps-Fair,0.1,,,0.7042606516290727,0.058344263949147435,0.006553152998094447
CRIME,2,14,141777,NN,Our Eps-Fair,0.3,,,0.7694235588972431,0.25461608313994555,0.006453942012740299
CRIME,2,14,141777,NN,Our Eps-Fair,0.5,,,0.8170426065162907,0.45999394612047223,0.007985499003552832
CRIME,2,14,141777,NN,Our Eps-Fair,0.9,,,0.8621553884711779,0.6826758147512865,0.0010875930020119995
CRIME,2,14,141777,NN,Fair-adversarial,,,0.01,0.8696741854636592,0.7062607204116638,1.7252101490012137
CRIME,2,14,141777,NN,Fair-adversarial,,,0.1,0.8446115288220551,0.6194632226818686,1.6847693250019802
CRIME,2,14,141777,NN,Fair-adversarial,,,0.5,0.5789473684210527,0.12332257088083948,1.7611993689934025
CRIME,2,14,141777,NN,Fair-adversarial,,,0.9,0.5488721804511278,0.1944052063363939,1.6521362960047554
CRIME,2,14,141777,NN,Fair-adversarial,,,1.0,0.5864661654135338,0.11043285238623757,1.664095932006603
CRIME,2,15,151777,reglog,Unfair,,,,0.8446115288220551,0.7149067059840358,0.00014118700346443802
CRIME,2,15,151777,reglog,Our Eps-Fair,0.0,,,0.6867167919799498,0.08012608673547211,0.004446042003110051
CRIME,2,15,151777,reglog,Our Eps-Fair,0.1,,,0.7268170426065163,0.18155473079465145,0.004592452009092085
CRIME,2,15,151777,reglog,Our Eps-Fair,0.2,,,0.7669172932330827,0.27861101225278356,0.0061840419948566705
CRIME,2,15,151777,reglog,Our Eps-Fair,0.3,,,0.8045112781954887,0.3878438151405766,0.010779396005091257
CRIME,2,15,151777,reglog,Our Eps-Fair,0.4,,,0.8220551378446115,0.5637043062687478,0.007431849997374229
CRIME,2,15,151777,reglog,Our Eps-Fair,0.5,,,0.8320802005012531,0.6042757638924195,0.008849983001709916
CRIME,2,15,151777,reglog,Fairlearn,,0.0001,,0.656641604010025,0.007092378870303562,0.47719840198988095
CRIME,2,15,151777,reglog,Fairlearn,,0.5,,0.6917293233082706,0.06281458132086026,0.46370122500229627
CRIME,2,15,151777,reglog,Fairlearn,,1.0,,0.6741854636591479,0.053917331841984883,0.5188483549864031
CRIME,2,15,151777,reglog,Fairlearn,,2.5,,0.8095238095238095,0.5287508261731659,0.6439705840020906
CRIME,2,15,151777,reglog,Fairlearn,,5.0,,0.8245614035087719,0.6381361533377395,0.43394685500243213
CRIME,2,15,151777,reglog,Fairlearn,,10.0,,0.8245614035087719,0.6381361533377395,0.564088969011209
CRIME,2,15,151777,RF,Unfair,,,,0.8345864661654135,0.6935278865219381,0.010085835994686931
CRIME,2,15,151777,RF,Our Eps-Fair,0.0,,,0.6892230576441103,0.016142152625959638,0.01601474299968686
CRIME,2,15,151777,RF,Our Eps-Fair,0.1,,,0.7268170426065163,0.15252427678072095,0.027121207996970043
CRIME,2,15,151777,RF,Our Eps-Fair,0.2,,,0.7619047619047619,0.29889674106461944,0.005727588999434374
CRIME,2,15,151777,RF,Our Eps-Fair,0.3,,,0.7769423558897243,0.380039656311963,0.008958462000009604
CRIME,2,15,151777,RF,Our Eps-Fair,0.4,,,0.8145363408521303,0.5106512786618537,0.005918917988310568
CRIME,2,15,151777,RF,Our Eps-Fair,0.5,,,0.8345864661654135,0.6370430626874777,0.004827344004297629
CRIME,2,15,151777,RF,Fairlearn,,0.0001,,0.6641604010025063,0.033631603030149004,4.433211730007315
CRIME,2,15,151777,RF,Fairlearn,,0.5,,0.6466165413533834,0.009914077990746839,4.295190304997959
CRIME,2,15,151777,RF,Fairlearn,,1.0,,0.6917293233082706,0.08559153998678126,4.927228406013455
CRIME,2,15,151777,RF,Fairlearn,,2.5,,0.8245614035087719,0.6019370583151151,4.462066540989326
CRIME,2,15,151777,RF,Fairlearn,,5.0,,0.8245614035087719,0.6019370583151151,4.6563814869878115
CRIME,2,15,151777,RF,Fairlearn,,10.0,,0.8170426065162907,0.5546545325130917,4.249840803007828
CRIME,2,15,151777,GBM,Unfair,,,,0.8370927318295739,0.7205246835121257,0.0009893569949781522
CRIME,2,15,151777,GBM,Our Eps-Fair,0.0,,,0.6741854636591479,0.01428644059179418,0.008394133008550853
CRIME,2,15,151777,GBM,Our Eps-Fair,0.1,,,0.7268170426065163,0.14238141237480306,0.006007577001582831
CRIME,2,15,151777,GBM,Our Eps-Fair,0.2,,,0.7393483709273183,0.20776348568813874,0.006477836999692954
CRIME,2,15,151777,GBM,Our Eps-Fair,0.3,,,0.7619047619047619,0.3463317911434237,0.008742934005567804
CRIME,2,15,151777,GBM,Our Eps-Fair,0.4,,,0.8070175438596491,0.5209466673445524,0.006402797996997833
CRIME,2,15,151777,GBM,Our Eps-Fair,0.5,,,0.8320802005012531,0.6495246326707,0.00803113600704819
CRIME,2,15,151777,GBM,Fairlearn,,0.0001,,0.6791979949874687,0.013498398495093822,0.8329285700019682
CRIME,2,15,151777,GBM,Fairlearn,,0.5,,0.681704260651629,0.0167776704458793,0.8127197740104748
CRIME,2,15,151777,GBM,Fairlearn,,1.0,,0.681704260651629,0.07107631297981593,1.0909609859954799
CRIME,2,15,151777,GBM,Fairlearn,,2.5,,0.8295739348370927,0.6109868320707712,0.9522280870005488
CRIME,2,15,151777,GBM,Fairlearn,,5.0,,0.8295739348370927,0.6109868320707712,0.9281317979912274
CRIME,2,15,151777,GBM,Fairlearn,,10.0,,0.8170426065162907,0.5738471706746657,1.0800441329920432
CRIME,2,15,151777,NN,Unfair,,,,0.8370927318295739,0.699145864050028,
CRIME,2,15,151777,NN,Our Eps-Fair,0.01,,,0.7092731829573935,0.1027505211246123,0.008353479002835229
CRIME,2,15,151777,NN,Our Eps-Fair,0.1,,,0.7343358395989975,0.18498652702221768,0.00857204401108902
CRIME,2,15,151777,NN,Our Eps-Fair,0.3,,,0.7944862155388471,0.4059433626518888,0.0049747849989216775
CRIME,2,15,151777,NN,Our Eps-Fair,0.5,,,0.8421052631578947,0.6281458132086024,0.007331818007514812
CRIME,2,15,151777,NN,Our Eps-Fair,0.9,,,0.8370927318295739,0.699145864050028,0.001010965002933517
CRIME,2,15,151777,NN,Fair-adversarial,,,0.01,0.8446115288220551,0.7532919823071839,1.7500017150014173
CRIME,2,15,151777,NN,Fair-adversarial,,,0.1,0.8045112781954887,0.4638263256901724,1.7101507289917208
CRIME,2,15,151777,NN,Fair-adversarial,,,0.5,0.7393483709273183,0.20649245004829936,1.5875797780026915
CRIME,2,15,151777,NN,Fair-adversarial,,,0.9,0.5889724310776943,0.1472876099445829,1.6816172819962958
CRIME,2,15,151777,NN,Fair-adversarial,,,1.0,0.5889724310776943,0.13823783618892682,1.6894864709902322
CRIME,2,16,161777,reglog,Unfair,,,,0.8370927318295739,0.7411873840445269,0.00023023899120744318
CRIME,2,16,161777,reglog,Our Eps-Fair,0.0,,,0.5914786967418546,0.0640074211502783,0.010859792004339397
CRIME,2,16,161777,reglog,Our Eps-Fair,0.1,,,0.6340852130325815,0.03469387755102049,0.023029860996757634
CRIME,2,16,161777,reglog,Our Eps-Fair,0.2,,,0.6842105263157895,0.1423005565862709,0.02163889400253538
CRIME,2,16,161777,reglog,Our Eps-Fair,0.3,,,0.7117794486215538,0.2237476808905381,0.0283010999992257
CRIME,2,16,161777,reglog,Our Eps-Fair,0.4,,,0.7719298245614035,0.35584415584415585,0.005416343003162183
CRIME,2,16,161777,reglog,Our Eps-Fair,0.5,,,0.7969924812030075,0.4461966604823748,0.00874664299772121
CRIME,2,16,161777,reglog,Fairlearn,,0.0001,,0.6616541353383458,0.0844155844155845,0.4130443610047223
CRIME,2,16,161777,reglog,Fairlearn,,0.5,,0.6491228070175439,0.06975881261595551,0.4168952859909041
CRIME,2,16,161777,reglog,Fairlearn,,1.0,,0.6691729323308271,0.09183673469387765,0.37235212601081
CRIME,2,16,161777,reglog,Fairlearn,,2.5,,0.8095238095238095,0.514656771799629,0.38907442400522996
CRIME,2,16,161777,reglog,Fairlearn,,5.0,,0.8345864661654135,0.62708719851577,0.36470174600253813
CRIME,2,16,161777,reglog,Fairlearn,,10.0,,0.8370927318295739,0.7224489795918367,0.4549337920034304
CRIME,2,16,161777,RF,Unfair,,,,0.8295739348370927,0.7044526901669759,0.009407949997694232
CRIME,2,16,161777,RF,Our Eps-Fair,0.0,,,0.656641604010025,0.045454545454545525,0.009774707999895327
CRIME,2,16,161777,RF,Our Eps-Fair,0.1,,,0.6842105263157895,0.12690166975881262,0.011012582006515004
CRIME,2,16,161777,RF,Our Eps-Fair,0.2,,,0.7368421052631579,0.24582560296846007,0.007680755006731488
CRIME,2,16,161777,RF,Our Eps-Fair,0.3,,,0.7593984962406015,0.32486085343228205,0.006277633990976028
CRIME,2,16,161777,RF,Our Eps-Fair,0.4,,,0.8045112781954887,0.44452690166975883,0.005208458998822607
CRIME,2,16,161777,RF,Our Eps-Fair,0.5,,,0.8220551378446115,0.5480519480519481,0.011164434006786905
CRIME,2,16,161777,RF,Fairlearn,,0.0001,,0.6190476190476191,0.038775510204081653,8.758604501999798
CRIME,2,16,161777,RF,Fairlearn,,0.5,,0.6165413533834586,0.02838589981447126,7.381290361008723
CRIME,2,16,161777,RF,Fairlearn,,1.0,,0.6716791979949874,0.1395176252319109,8.421635520004202
CRIME,2,16,161777,RF,Fairlearn,,2.5,,0.8195488721804511,0.6165120593692022,7.817360616012593
CRIME,2,16,161777,RF,Fairlearn,,5.0,,0.8295739348370927,0.6636363636363637,8.15303660799691
CRIME,2,16,161777,RF,Fairlearn,,10.0,,0.8295739348370927,0.6636363636363637,8.924175387990545
CRIME,2,16,161777,GBM,Unfair,,,,0.8170426065162907,0.6922077922077923,0.001025318997562863
CRIME,2,16,161777,GBM,Our Eps-Fair,0.0,,,0.6541353383458647,0.03469387755102049,0.00696792799863033
CRIME,2,16,161777,GBM,Our Eps-Fair,0.1,,,0.6766917293233082,0.11614100185528758,0.006897070998093113
CRIME,2,16,161777,GBM,Our Eps-Fair,0.2,,,0.7243107769423559,0.21873840445269016,0.005866873005288653
CRIME,2,16,161777,GBM,Our Eps-Fair,0.3,,,0.7493734335839599,0.3296846011131726,0.010796777001814917
CRIME,2,16,161777,GBM,Our Eps-Fair,0.4,,,0.7844611528822055,0.450278293135436,0.009199188003549352
CRIME,2,16,161777,GBM,Our Eps-Fair,0.5,,,0.8070175438596491,0.5927643784786643,0.008067403003224172
CRIME,2,16,161777,GBM,Fairlearn,,0.0001,,0.6390977443609023,0.05807050092764382,1.5094159220025176
CRIME,2,16,161777,GBM,Fairlearn,,0.5,,0.5889724310776943,0.008905380333951829,1.4983803599898238
CRIME,2,16,161777,GBM,Fairlearn,,1.0,,0.656641604010025,0.11651205936920223,1.5171157250006218
CRIME,2,16,161777,GBM,Fairlearn,,2.5,,0.8170426065162907,0.6758812615955473,1.4125743899930967
CRIME,2,16,161777,GBM,Fairlearn,,5.0,,0.8170426065162907,0.6571428571428573,1.5050034300074913
CRIME,2,16,161777,GBM,Fairlearn,,10.0,,0.8170426065162907,0.590352504638219,1.8677873050037306
CRIME,2,16,161777,NN,Unfair,,,,0.8370927318295739,0.7411873840445269,
CRIME,2,16,161777,NN,Our Eps-Fair,0.01,,,0.6015037593984962,0.04768089053803343,0.005020476994104683
CRIME,2,16,161777,NN,Our Eps-Fair,0.1,,,0.6441102756892231,0.03469387755102049,0.007786115005728789
CRIME,2,16,161777,NN,Our Eps-Fair,0.3,,,0.7443609022556391,0.28163265306122454,0.01112514799751807
CRIME,2,16,161777,NN,Our Eps-Fair,0.5,,,0.8070175438596491,0.5196660482374769,0.007298861994058825
CRIME,2,16,161777,NN,Our Eps-Fair,0.9,,,0.8370927318295739,0.7411873840445269,0.0010563889954937622
CRIME,2,16,161777,NN,Fair-adversarial,,,0.01,0.8370927318295739,0.6970315398886828,1.66113215299265
CRIME,2,16,161777,NN,Fair-adversarial,,,0.1,0.8471177944862155,0.6523191094619667,1.618148139998084
