Dataset,K,Repetition,Seed,Model,Method,Epsilon,FairlearnTolerance,AdversarialWeight,Accuracy,Unfairness,RuntimeSeconds
DRUG,2,0,777,reglog,Unfair,,,,0.7984084880636605,0.3296959363455527,0.0002741999996942468
DRUG,2,0,777,reglog,Our Eps-Fair,0.0,,,0.76657824933687,0.007445296959363468,0.03300249999983862
DRUG,2,0,777,reglog,Our Eps-Fair,0.1,,,0.7931034482758621,0.0876953680022734,0.02568730000029973
DRUG,2,0,777,reglog,Our Eps-Fair,0.2,,,0.7957559681697612,0.1824381926683717,0.014441199999964738
DRUG,2,0,777,reglog,Our Eps-Fair,0.3,,,0.7957559681697612,0.2584825234441603,0.0373885999997583
DRUG,2,0,777,reglog,Our Eps-Fair,0.4,,,0.7984084880636605,0.3296959363455527,0.002263200000015786
DRUG,2,0,777,reglog,Our Eps-Fair,0.5,,,0.7984084880636605,0.3296959363455527,0.002148099999885744
DRUG,2,0,777,reglog,Fairlearn,,0.0001,,0.7745358090185677,0.03475419153168513,0.658000699999775
DRUG,2,0,777,reglog,Fairlearn,,0.5,,0.76657824933687,0.018158567774936074,0.6231649999999718
DRUG,2,0,777,reglog,Fairlearn,,1.0,,0.76657824933687,0.017107132708155726,0.6353942999999163
DRUG,2,0,777,reglog,Fairlearn,,2.5,,0.7904509283819628,0.0818130150610969,0.8520397999996021
DRUG,2,0,777,reglog,Fairlearn,,5.0,,0.7931034482758621,0.20869565217391306,0.768618399999923
DRUG,2,0,777,reglog,Fairlearn,,10.0,,0.7984084880636605,0.24188689968741123,1.1222506999997677
DRUG,2,0,777,RF,Unfair,,,,0.8037135278514589,0.2967036089798238,0.006804000000101951
DRUG,2,0,777,RF,Our Eps-Fair,0.0,,,0.7745358090185677,0.013327649900539917,0.02773369999977149
DRUG,2,0,777,RF,Our Eps-Fair,0.1,,,0.7877984084880637,0.09315146348394432,0.028796499999771186
DRUG,2,0,777,RF,Our Eps-Fair,0.2,,,0.8037135278514589,0.17780619494174482,0.003990299999713898
DRUG,2,0,777,RF,Our Eps-Fair,0.3,,,0.8037135278514589,0.24208581983518046,0.021401800000148796
DRUG,2,0,777,RF,Our Eps-Fair,0.4,,,0.8037135278514589,0.2967036089798238,0.0023783999999977823
DRUG,2,0,777,RF,Our Eps-Fair,0.5,,,0.8037135278514589,0.2967036089798238,0.0021124999998392013
DRUG,2,0,777,RF,Fairlearn,,0.0001,,0.7612732095490716,0.007473714123330533,3.1786545999998452
DRUG,2,0,777,RF,Fairlearn,,0.5,,0.7692307692307693,0.01230463199772669,3.5709468000000015
DRUG,2,0,777,RF,Fairlearn,,1.0,,0.7612732095490716,0.0009661835748792091,3.7568662000003314
DRUG,2,0,777,RF,Fairlearn,,2.5,,0.8010610079575596,0.11310031258880365,4.1192707999998674
DRUG,2,0,777,RF,Fairlearn,,5.0,,0.8196286472148541,0.22276214833759594,4.2061265000002095
DRUG,2,0,777,RF,Fairlearn,,10.0,,0.8169761273209549,0.2147769252628588,7.129184200000054
DRUG,2,0,777,GBM,Unfair,,,,0.830238726790451,0.2870417732310316,0.0024857000003066787
DRUG,2,0,777,GBM,Our Eps-Fair,0.0,,,0.7771883289124668,0.016084114805342442,0.02491829999962647
DRUG,2,0,777,GBM,Our Eps-Fair,0.1,,,0.7904509283819628,0.08516624040920717,0.025060800000119343
DRUG,2,0,777,GBM,Our Eps-Fair,0.2,,,0.8143236074270557,0.17780619494174482,0.0189672999999857
DRUG,2,0,777,GBM,Our Eps-Fair,0.3,,,0.8275862068965517,0.2607843137254902,0.0360977999998795
DRUG,2,0,777,GBM,Our Eps-Fair,0.4,,,0.830238726790451,0.2870417732310316,0.00221079999982976
DRUG,2,0,777,GBM,Our Eps-Fair,0.5,,,0.830238726790451,0.2870417732310316,0.0020416000002114743
DRUG,2,0,777,GBM,Fairlearn,,0.0001,,0.76657824933687,0.0009661835748792091,1.7038532999999916
DRUG,2,0,777,GBM,Fairlearn,,0.5,,0.76657824933687,0.0020176186416595576,1.6427992000003542
DRUG,2,0,777,GBM,Fairlearn,,1.0,,0.76657824933687,0.008695652173913104,1.6193530000000464
DRUG,2,0,777,GBM,Fairlearn,,2.5,,0.830238726790451,0.142512077294686,2.0227152000002206
DRUG,2,0,777,GBM,Fairlearn,,5.0,,0.8249336870026526,0.17465188974140383,2.042435800000021
DRUG,2,0,777,GBM,Fairlearn,,10.0,,0.8196286472148541,0.16499005399261157,2.411040899999989
DRUG,2,0,777,NN,Unfair,,,,0.8063660477453581,0.3303211139528275,
DRUG,2,0,777,NN,Our Eps-Fair,0.01,,,0.76657824933687,0.015004262574595084,0.019510199999785982
DRUG,2,0,777,NN,Our Eps-Fair,0.1,,,0.7798408488063661,0.0658425689116226,0.017037300000083633
DRUG,2,0,777,NN,Our Eps-Fair,0.3,,,0.8090185676392573,0.2591077010514351,0.02316190000010465
DRUG,2,0,777,NN,Our Eps-Fair,0.5,,,0.8063660477453581,0.3303211139528275,0.00227919999997539
DRUG,2,0,777,NN,Our Eps-Fair,0.9,,,0.8063660477453581,0.3303211139528275,0.0023420000002261077
DRUG,2,0,777,NN,Fair-adversarial,,,0.01,0.7851458885941645,0.07845978971298667,3.823255700000118
DRUG,2,0,777,NN,Fair-adversarial,,,0.1,0.7957559681697612,0.20176186416595626,3.1602420999997776
DRUG,2,0,777,NN,Fair-adversarial,,,0.5,0.8090185676392573,0.18832054560954814,3.0673885999999584
DRUG,2,0,777,NN,Fair-adversarial,,,0.9,0.7957559681697612,0.16416595623756747,2.9493647000003875
DRUG,2,0,777,NN,Fair-adversarial,,,1.0,0.7188328912466844,0.029695936345552676,3.0438426999999137
DRUG,2,1,10777,reglog,Unfair,,,,0.7877984084880637,0.3651889741403808,0.00038369999992937665
DRUG,2,1,10777,reglog,Our Eps-Fair,0.0,,,0.7798408488063661,0.0049161693662972406,0.03491910000002463
DRUG,2,1,10777,reglog,Our Eps-Fair,0.1,,,0.7957559681697612,0.09482807615799943,0.034907400000065536
DRUG,2,1,10777,reglog,Our Eps-Fair,0.2,,,0.7957559681697612,0.18473998294970168,0.032579200000327546
DRUG,2,1,10777,reglog,Our Eps-Fair,0.3,,,0.7984084880636605,0.2462915601023018,0.015781699999934062
DRUG,2,1,10777,reglog,Our Eps-Fair,0.4,,,0.7851458885941645,0.36035805626598466,0.02167379999991681
DRUG,2,1,10777,reglog,Our Eps-Fair,0.5,,,0.7877984084880637,0.3651889741403808,0.0027334999999766296
DRUG,2,1,10777,reglog,Fairlearn,,0.0001,,0.7692307692307693,0.03037794828076157,0.6905486000000565
DRUG,2,1,10777,reglog,Fairlearn,,0.5,,0.76657824933687,0.035208866155157725,0.6349765999998453
DRUG,2,1,10777,reglog,Fairlearn,,1.0,,0.76657824933687,0.035208866155157725,0.5644763000000239
DRUG,2,1,10777,reglog,Fairlearn,,2.5,,0.7771883289124668,0.021511793123046352,0.6585233999999218
DRUG,2,1,10777,reglog,Fairlearn,,5.0,,0.7957559681697612,0.2736004546746235,0.5446176000000378
DRUG,2,1,10777,reglog,Fairlearn,,10.0,,0.7877984084880637,0.3651889741403808,1.0366699999999582
DRUG,2,1,10777,RF,Unfair,,,,0.8063660477453581,0.3132992327365729,0.007643200000075012
DRUG,2,1,10777,RF,Our Eps-Fair,0.0,,,0.7612732095490716,0.023444160272804826,0.029182599999785452
DRUG,2,1,10777,RF,Our Eps-Fair,0.1,,,0.7904509283819628,0.11310031258880365,0.012828499999613996
DRUG,2,1,10777,RF,Our Eps-Fair,0.2,,,0.8063660477453581,0.20090934924694515,0.015809600000011415
DRUG,2,1,10777,RF,Our Eps-Fair,0.3,,,0.8090185676392573,0.2849389030974709,0.01862909999999829
DRUG,2,1,10777,RF,Our Eps-Fair,0.4,,,0.8063660477453581,0.3132992327365729,0.0026530000000093423
DRUG,2,1,10777,RF,Our Eps-Fair,0.5,,,0.8063660477453581,0.3132992327365729,0.0022082999998929154
DRUG,2,1,10777,RF,Fairlearn,,0.0001,,0.7347480106100795,0.008326229042341593,3.6055089999999836
DRUG,2,1,10777,RF,Fairlearn,,0.5,,0.7506631299734748,0.0072747939755612445,4.04671049999979
DRUG,2,1,10777,RF,Fairlearn,,1.0,,0.7559681697612732,0.014151747655583968,3.5882284999997864
DRUG,2,1,10777,RF,Fairlearn,,2.5,,0.7984084880636605,0.17254901960784313,3.8042559000000438
DRUG,2,1,10777,RF,Fairlearn,,5.0,,0.8169761273209549,0.2019607843137255,3.4298673999996936
DRUG,2,1,10777,RF,Fairlearn,,10.0,,0.7931034482758621,0.2410343847684001,5.893193599999904
DRUG,2,1,10777,GBM,Unfair,,,,0.8116710875331565,0.33788007956805916,0.002033700000083627
DRUG,2,1,10777,GBM,Our Eps-Fair,0.0,,,0.76657824933687,0.02995169082125604,0.01651979999996911
DRUG,2,1,10777,GBM,Our Eps-Fair,0.1,,,0.7745358090185677,0.048820687695368015,0.014395100000001548
DRUG,2,1,10777,GBM,Our Eps-Fair,0.2,,,0.8090185676392573,0.18957090082409783,0.021952799999780837
DRUG,2,1,10777,GBM,Our Eps-Fair,0.3,,,0.8063660477453581,0.25973287865870986,0.016763499999797205
DRUG,2,1,10777,GBM,Our Eps-Fair,0.4,,,0.8116710875331565,0.33788007956805916,0.0029918000000179745
DRUG,2,1,10777,GBM,Our Eps-Fair,0.5,,,0.8116710875331565,0.33788007956805916,0.002916799999638897
DRUG,2,1,10777,GBM,Fairlearn,,0.0001,,0.7506631299734748,0.008695652173913104,0.9111112999999023
DRUG,2,1,10777,GBM,Fairlearn,,0.5,,0.7612732095490716,0.02134129013924413,0.9647761000001083
DRUG,2,1,10777,GBM,Fairlearn,,1.0,,0.7692307692307693,0.0412617220801364,0.806657599999653
DRUG,2,1,10777,GBM,Fairlearn,,2.5,,0.7877984084880637,0.10071042909917594,0.681439599999976
DRUG,2,1,10777,GBM,Fairlearn,,5.0,,0.7984084880636605,0.2303211139528275,0.8554574999998295
DRUG,2,1,10777,GBM,Fairlearn,,10.0,,0.8143236074270557,0.26666666666666666,1.3196732000001248
DRUG,2,1,10777,NN,Unfair,,,,0.7824933687002652,0.33955669224211427,
DRUG,2,1,10777,NN,Our Eps-Fair,0.01,,,0.7745358090185677,0.0017618641659562506,0.010058600000320439
DRUG,2,1,10777,NN,Our Eps-Fair,0.1,,,0.7931034482758621,0.1082693947144075,0.01358890000028623
DRUG,2,1,10777,NN,Our Eps-Fair,0.3,,,0.7904509283819628,0.2147769252628588,0.025958100000025297
DRUG,2,1,10777,NN,Our Eps-Fair,0.5,,,0.7824933687002652,0.33955669224211427,0.003591200000300887
DRUG,2,1,10777,NN,Our Eps-Fair,0.9,,,0.7824933687002652,0.33955669224211427,0.0029054999999971187
DRUG,2,1,10777,NN,Fair-adversarial,,,0.01,0.7851458885941645,0.37863029269678883,3.3231949000000895
DRUG,2,1,10777,NN,Fair-adversarial,,,0.1,0.7931034482758621,0.28388746803069054,3.1619072999997115
DRUG,2,1,10777,NN,Fair-adversarial,,,0.5,0.7984084880636605,0.21310031258880363,3.007637700000032
DRUG,2,1,10777,NN,Fair-adversarial,,,0.9,0.7798408488063661,0.0965331059960216,3.05455209999991
DRUG,2,1,10777,NN,Fair-adversarial,,,1.0,0.8037135278514589,0.13580562659846546,3.107571000000007
DRUG,2,2,20777,reglog,Unfair,,,,0.8249336870026526,0.29755612389883496,0.0003436000001784123
DRUG,2,2,20777,reglog,Our Eps-Fair,0.0,,,0.8116710875331565,0.025092355782892928,0.02137330000005022
DRUG,2,2,20777,reglog,Our Eps-Fair,0.1,,,0.8037135278514589,0.0855924978687127,0.017228200000317884
DRUG,2,2,20777,reglog,Our Eps-Fair,0.2,,,0.8143236074270557,0.18621767547598755,0.012856299999839393
DRUG,2,2,20777,reglog,Our Eps-Fair,0.3,,,0.8169761273209549,0.28201193520886614,0.018261600000187173
DRUG,2,2,20777,reglog,Our Eps-Fair,0.4,,,0.8249336870026526,0.29755612389883496,0.0027943000000050233
DRUG,2,2,20777,reglog,Our Eps-Fair,0.5,,,0.8249336870026526,0.29755612389883496,0.0021335999999791966
DRUG,2,2,20777,reglog,Fairlearn,,0.0001,,0.7931034482758621,0.005370843989769836,0.6948357000001124
DRUG,2,2,20777,reglog,Fairlearn,,0.5,,0.7931034482758621,0.005370843989769836,0.6918964000001324
DRUG,2,2,20777,reglog,Fairlearn,,1.0,,0.8116710875331565,0.025092355782892928,0.5856502999999975
DRUG,2,2,20777,reglog,Fairlearn,,2.5,,0.8169761273209549,0.14714407502131288,0.6414747000003445
DRUG,2,2,20777,reglog,Fairlearn,,5.0,,0.8063660477453581,0.1685706166524581,0.5173769000002721
DRUG,2,2,20777,reglog,Fairlearn,,10.0,,0.8063660477453581,0.1685706166524581,1.059237899999971
DRUG,2,2,20777,RF,Unfair,,,,0.8328912466843501,0.27465188974140387,0.018773199999941426
DRUG,2,2,20777,RF,Our Eps-Fair,0.0,,,0.7798408488063661,0.0026143790849673665,0.029003500000271742
DRUG,2,2,20777,RF,Our Eps-Fair,0.1,,,0.8090185676392573,0.11668087524865023,0.006954700000278535
DRUG,2,2,20777,RF,Our Eps-Fair,0.2,,,0.8249336870026526,0.20448991190679172,0.026644300000043586
DRUG,2,2,20777,RF,Our Eps-Fair,0.3,,,0.8328912466843501,0.27465188974140387,0.0022224000003916444
DRUG,2,2,20777,RF,Our Eps-Fair,0.4,,,0.8328912466843501,0.27465188974140387,0.002162499999940337
DRUG,2,2,20777,RF,Our Eps-Fair,0.5,,,0.8328912466843501,0.27465188974140387,0.003355899999860412
DRUG,2,2,20777,RF,Fairlearn,,0.0001,,0.7957559681697612,0.0015913611821540274,9.776447799999914
DRUG,2,2,20777,RF,Fairlearn,,0.5,,0.7877984084880637,0.013952827507814791,9.739473699999962
DRUG,2,2,20777,RF,Fairlearn,,1.0,,0.7692307692307693,0.03373117362887185,8.729954000000362
DRUG,2,2,20777,RF,Fairlearn,,2.5,,0.830238726790451,0.18096050014208587,9.116392599999926
DRUG,2,2,20777,RF,Fairlearn,,5.0,,0.8222811671087533,0.18684285308326232,7.704934500000036
DRUG,2,2,20777,RF,Fairlearn,,10.0,,0.8222811671087533,0.25112247797669796,14.983947099999568
DRUG,2,2,20777,GBM,Unfair,,,,0.8249336870026526,0.26121057118499574,0.0028697000002466666
DRUG,2,2,20777,GBM,Our Eps-Fair,0.0,,,0.8037135278514589,0.04063654447286158,0.02093369999965944
DRUG,2,2,20777,GBM,Our Eps-Fair,0.1,,,0.8090185676392573,0.09735720375106571,0.046834600000238424
DRUG,2,2,20777,GBM,Our Eps-Fair,0.2,,,0.8196286472148541,0.20448991190679172,0.02147400000012567
DRUG,2,2,20777,GBM,Our Eps-Fair,0.3,,,0.8249336870026526,0.26121057118499574,0.0036094000001867244
DRUG,2,2,20777,GBM,Our Eps-Fair,0.4,,,0.8249336870026526,0.26121057118499574,0.003558399999747053
DRUG,2,2,20777,GBM,Our Eps-Fair,0.5,,,0.8249336870026526,0.26121057118499574,0.003129800000351679
DRUG,2,2,20777,GBM,Fairlearn,,0.0001,,0.7824933687002652,0.007473714123330533,1.2081780000003164
DRUG,2,2,20777,GBM,Fairlearn,,0.5,,0.7824933687002652,0.005342426825802771,1.0329618999999184
DRUG,2,2,20777,GBM,Fairlearn,,1.0,,0.7824933687002652,0.004290991759022478,0.9707940999996936
DRUG,2,2,20777,GBM,Fairlearn,,2.5,,0.8010610079575596,0.07760727479397556,0.895021700000143
DRUG,2,2,20777,GBM,Fairlearn,,5.0,,0.8143236074270557,0.20448991190679172,0.8292940999999701
DRUG,2,2,20777,GBM,Fairlearn,,10.0,,0.8143236074270557,0.21625461778914468,1.705869000000348
DRUG,2,2,20777,NN,Unfair,,,,0.8116710875331565,0.2584825234441603,
DRUG,2,2,20777,NN,Our Eps-Fair,0.01,,,0.8037135278514589,0.027820403523728332,0.015258299999914016
DRUG,2,2,20777,NN,Our Eps-Fair,0.1,,,0.8143236074270557,0.14021028701335608,0.015319200000249111
DRUG,2,2,20777,NN,Our Eps-Fair,0.3,,,0.8116710875331565,0.2584825234441603,0.0028632999997171282
DRUG,2,2,20777,NN,Our Eps-Fair,0.5,,,0.8116710875331565,0.2584825234441603,0.002122199999575969
DRUG,2,2,20777,NN,Our Eps-Fair,0.9,,,0.8116710875331565,0.2584825234441603,0.0020737999998345913
DRUG,2,2,20777,NN,Fair-adversarial,,,0.01,0.8222811671087533,0.302387041773231,3.044275799999923
DRUG,2,2,20777,NN,Fair-adversarial,,,0.1,0.8222811671087533,0.31625461778914465,3.183107299999847
DRUG,2,2,20777,NN,Fair-adversarial,,,0.5,0.8090185676392573,0.18621767547598755,3.0570560999999543
DRUG,2,2,20777,NN,Fair-adversarial,,,0.9,0.8090185676392573,0.16689400397840298,2.954914700000245
DRUG,2,2,20777,NN,Fair-adversarial,,,1.0,0.8249336870026526,0.2536516055697641,3.044971700000133
DRUG,2,3,30777,reglog,Unfair,,,,0.8328912466843501,0.43289047862374386,0.00045200000022305176
DRUG,2,3,30777,reglog,Our Eps-Fair,0.0,,,0.7984084880636605,0.006444103786975519,0.022972699999627366
DRUG,2,3,30777,reglog,Our Eps-Fair,0.1,,,0.8222811671087533,0.09217623346391868,0.030253299999912997
DRUG,2,3,30777,reglog,Our Eps-Fair,0.2,,,0.8249336870026526,0.18562993243626874,0.03265929999997752
DRUG,2,3,30777,reglog,Our Eps-Fair,0.3,,,0.8275862068965517,0.28107079997728956,0.03368389999968713
DRUG,2,3,30777,reglog,Our Eps-Fair,0.4,,,0.8355437665782494,0.3531198546528133,0.026464099999884638
DRUG,2,3,30777,reglog,Our Eps-Fair,0.5,,,0.8328912466843501,0.43289047862374386,0.003170399999817164
DRUG,2,3,30777,reglog,Fairlearn,,0.0001,,0.8169761273209549,0.11358087776074488,0.9506626000002143
DRUG,2,3,30777,reglog,Fairlearn,,0.5,,0.8222811671087533,0.11358087776074488,0.6877333999996154
DRUG,2,3,30777,reglog,Fairlearn,,1.0,,0.8169761273209549,0.10287855561233178,0.44230319999996937
DRUG,2,3,30777,reglog,Fairlearn,,2.5,,0.8143236074270557,0.10773292454437061,0.7968949999999495
DRUG,2,3,30777,reglog,Fairlearn,,5.0,,0.8328912466843501,0.31516493499119974,0.8282348000002457
DRUG,2,3,30777,reglog,Fairlearn,,10.0,,0.8328912466843501,0.43289047862374386,1.4169855999998617
DRUG,2,3,30777,RF,Unfair,,,,0.8461538461538461,0.3531198546528133,0.005037699999775214
DRUG,2,3,30777,RF,Our Eps-Fair,0.0,,,0.7453580901856764,0.09859194912848468,0.025407699999959732
DRUG,2,3,30777,RF,Our Eps-Fair,0.1,,,0.7824933687002652,0.0221143473570658,0.02510679999977583
DRUG,2,3,30777,RF,Our Eps-Fair,0.2,,,0.8169761273209549,0.13597910634190652,0.02271840000003067
DRUG,2,3,30777,RF,Our Eps-Fair,0.3,,,0.8381962864721485,0.21387611423380465,0.028263700000024983
DRUG,2,3,30777,RF,Our Eps-Fair,0.4,,,0.843501326259947,0.2927667064100381,0.020380500000101165
DRUG,2,3,30777,RF,Our Eps-Fair,0.5,,,0.8461538461538461,0.3531198546528133,0.003475500000149623
DRUG,2,3,30777,RF,Fairlearn,,0.0001,,0.7771883289124668,0.06569011525577706,2.9134658000002673
DRUG,2,3,30777,RF,Fairlearn,,0.5,,0.7745358090185677,0.028728779878498867,2.3058807999996134
DRUG,2,3,30777,RF,Fairlearn,,1.0,,0.7639257294429708,0.04241185487991822,568.0053887000004
DRUG,2,3,30777,RF,Fairlearn,,2.5,,0.8196286472148541,0.22645205246125027,6.896628700000292
DRUG,2,3,30777,RF,Fairlearn,,5.0,,0.8275862068965517,0.2313064213932891,4.487944299999981
DRUG,2,3,30777,RF,Fairlearn,,10.0,,0.8408488063660478,0.32774087321864537,5.43959520000044
DRUG,2,3,30777,GBM,Unfair,,,,0.830238726790451,0.3842332368137172,0.003626599999734026
DRUG,2,3,30777,GBM,Our Eps-Fair,0.0,,,0.7692307692307693,0.013086924430818159,0.028668300000390445
DRUG,2,3,30777,GBM,Our Eps-Fair,0.1,,,0.7904509283819628,0.055101345597002194,0.04127820000030624
DRUG,2,3,30777,GBM,Our Eps-Fair,0.2,,,0.8063660477453581,0.1456878442059843,0.03213239999968209
DRUG,2,3,30777,GBM,Our Eps-Fair,0.3,,,0.8143236074270557,0.21773689888150805,0.015331599999626633
DRUG,2,3,30777,GBM,Our Eps-Fair,0.4,,,0.8249336870026526,0.350139101799807,0.01495230000000447
DRUG,2,3,30777,GBM,Our Eps-Fair,0.5,,,0.830238726790451,0.3842332368137172,0.0025864999997793348
DRUG,2,3,30777,GBM,Fairlearn,,0.0001,,0.7851458885941645,0.04439902344858909,1.6484855000007883
DRUG,2,3,30777,GBM,Fairlearn,,0.5,,0.7745358090185677,0.05410776131266676,1.8017264000000068
DRUG,2,3,30777,GBM,Fairlearn,,1.0,,0.7798408488063661,0.04241185487991822,1.729463200000282
DRUG,2,3,30777,GBM,Fairlearn,,2.5,,0.8169761273209549,0.22159768352921144,1.9937266000006275
DRUG,2,3,30777,GBM,Fairlearn,,5.0,,0.8408488063660478,0.28691875319366383,1.7077777999993486
DRUG,2,3,30777,GBM,Fairlearn,,10.0,,0.830238726790451,0.3394367796513939,2.1920466999999917
DRUG,2,3,30777,NN,Unfair,,,,0.830238726790451,0.4250553568386987,
DRUG,2,3,30777,NN,Our Eps-Fair,0.01,,,0.7851458885941645,0.023789246579231316,0.02728280000064842
DRUG,2,3,30777,NN,Our Eps-Fair,0.1,,,0.8063660477453581,0.043405439164253656,0.02940839999973832
DRUG,2,3,30777,NN,Our Eps-Fair,0.3,,,0.8355437665782494,0.2585590189064896,0.01322600000003149
DRUG,2,3,30777,NN,Our Eps-Fair,0.5,,,0.830238726790451,0.4250553568386987,0.0025453999996898347
DRUG,2,3,30777,NN,Our Eps-Fair,0.9,,,0.830238726790451,0.4250553568386987,0.0022347000003719586
DRUG,2,3,30777,NN,Fair-adversarial,,,0.01,0.8355437665782494,0.4775733832964288,4.177691399999276
DRUG,2,3,30777,NN,Fair-adversarial,,,0.1,0.8461538461538461,0.32774087321864537,3.4573489000003974
DRUG,2,3,30777,NN,Fair-adversarial,,,0.5,0.8461538461538461,0.2829444160563221,3.542361599999822
DRUG,2,3,30777,NN,Fair-adversarial,,,0.9,0.8090185676392573,0.15230227672741725,3.2799009000000297
DRUG,2,3,30777,NN,Fair-adversarial,,,1.0,0.830238726790451,0.29563390677340606,3.3219266999994943
DRUG,2,4,40777,reglog,Unfair,,,,0.8090185676392573,0.38622040538238805,0.0003741999998965184
DRUG,2,4,40777,reglog,Our Eps-Fair,0.0,,,0.7718832891246684,0.01870777266791579,0.028544099999635364
DRUG,2,4,40777,reglog,Our Eps-Fair,0.1,,,0.7984084880636605,0.13509907454720943,0.02843479999955889
DRUG,2,4,40777,reglog,Our Eps-Fair,0.2,,,0.8143236074270557,0.22667915744052686,0.026845900000807887
DRUG,2,4,40777,reglog,Our Eps-Fair,0.3,,,0.8196286472148541,0.3239936410605803,0.025354699999297736
DRUG,2,4,40777,reglog,Our Eps-Fair,0.4,,,0.8090185676392573,0.38622040538238805,0.0036383000006026123
DRUG,2,4,40777,reglog,Our Eps-Fair,0.5,,,0.8090185676392573,0.38622040538238805,0.0037912999996478902
DRUG,2,4,40777,reglog,Fairlearn,,0.0001,,0.7904509283819628,0.07474592630443422,0.8409711000003881
DRUG,2,4,40777,reglog,Fairlearn,,0.5,,0.8010610079575596,0.07573951058876965,0.7197126999999455
DRUG,2,4,40777,reglog,Fairlearn,,1.0,,0.7904509283819628,0.07573951058876965,0.8732477999992625
DRUG,2,4,40777,reglog,Fairlearn,,2.5,,0.7877984084880637,0.08059387952080849,0.7293196999999054
DRUG,2,4,40777,reglog,Fairlearn,,5.0,,0.8169761273209549,0.26463407710214043,0.7950190000001385
DRUG,2,4,40777,reglog,Fairlearn,,10.0,,0.8143236074270557,0.2587861238857662,1.2903622999992876
DRUG,2,4,40777,RF,Unfair,,,,0.8275862068965517,0.3141713507068643,0.008455099999991944
DRUG,2,4,40777,RF,Our Eps-Fair,0.0,,,0.7639257294429708,0.01924714699369784,0.011795100000199454
DRUG,2,4,40777,RF,Our Eps-Fair,0.1,,,0.7984084880636605,0.15551013455970025,0.02061260000027687
DRUG,2,4,40777,RF,Our Eps-Fair,0.2,,,0.8143236074270557,0.2645205246125022,0.01611289999982546
DRUG,2,4,40777,RF,Our Eps-Fair,0.3,,,0.8249336870026526,0.3093169817748255,0.009437400000024354
DRUG,2,4,40777,RF,Our Eps-Fair,0.4,,,0.8275862068965517,0.3141713507068643,0.002650500000527245
DRUG,2,4,40777,RF,Our Eps-Fair,0.5,,,0.8275862068965517,0.3141713507068643,0.0023385999993479345
DRUG,2,4,40777,RF,Fairlearn,,0.0001,,0.7771883289124668,0.05322772951796967,3.8785453999998936
DRUG,2,4,40777,RF,Fairlearn,,0.5,,0.76657824933687,0.05521489808664054,4.075433500000145
DRUG,2,4,40777,RF,Fairlearn,,1.0,,0.76657824933687,0.019133594504059492,3.9571672000001854
DRUG,2,4,40777,RF,Fairlearn,,2.5,,0.8010610079575596,0.19346505422131388,4.603162899999916
DRUG,2,4,40777,RF,Fairlearn,,5.0,,0.8116710875331565,0.2683813092602056,4.344623799999681
DRUG,2,4,40777,RF,Fairlearn,,10.0,,0.8249336870026526,0.2859251689093284,6.653563900000336
DRUG,2,4,40777,GBM,Unfair,,,,0.8275862068965517,0.3569806393005167,0.0025541999993947684
DRUG,2,4,40777,GBM,Our Eps-Fair,0.0,,,0.7586206896551724,0.04198603304377452,0.020399799999722745
DRUG,2,4,40777,GBM,Our Eps-Fair,0.1,,,0.7851458885941645,0.12053596775109293,0.024482899999384244
DRUG,2,4,40777,GBM,Our Eps-Fair,0.2,,,0.8275862068965517,0.25966615568046336,0.025200600000061968
DRUG,2,4,40777,GBM,Our Eps-Fair,0.3,,,0.830238726790451,0.35113268608414244,0.01857159999963187
DRUG,2,4,40777,GBM,Our Eps-Fair,0.4,,,0.8275862068965517,0.3569806393005167,0.003085800000008021
DRUG,2,4,40777,GBM,Our Eps-Fair,0.5,,,0.8275862068965517,0.3569806393005167,0.002751900000475871
DRUG,2,4,40777,GBM,Fairlearn,,0.0001,,0.7639257294429708,0.007551240560949302,0.85581749999983
DRUG,2,4,40777,GBM,Fairlearn,,0.5,,0.7586206896551724,0.0021574973031284195,0.9467359000000215
DRUG,2,4,40777,GBM,Fairlearn,,1.0,,0.76657824933687,0.007011866235167252,0.9924490000003061
DRUG,2,4,40777,GBM,Fairlearn,,2.5,,0.8143236074270557,0.1876171010049396,1.0126280000004044
DRUG,2,4,40777,GBM,Fairlearn,,5.0,,0.8381962864721485,0.2576789871117925,1.0045403000003716
DRUG,2,4,40777,GBM,Fairlearn,,10.0,,0.8328912466843501,0.25668540282745705,1.574265700000069
DRUG,2,4,40777,NN,Unfair,,,,0.8249336870026526,0.35113268608414244,
DRUG,2,4,40777,NN,Our Eps-Fair,0.01,,,0.7798408488063661,0.004144665871799291,0.022686300000714255
DRUG,2,4,40777,NN,Our Eps-Fair,0.1,,,0.8010610079575596,0.14094702776358375,0.016678300000421586
DRUG,2,4,40777,NN,Our Eps-Fair,0.3,,,0.8222811671087533,0.3355759950036905,0.01716969999961293
DRUG,2,4,40777,NN,Our Eps-Fair,0.5,,,0.8249336870026526,0.35113268608414244,0.002484099999492173
DRUG,2,4,40777,NN,Our Eps-Fair,0.9,,,0.8249336870026526,0.35113268608414244,0.002190699999118806
DRUG,2,4,40777,NN,Fair-adversarial,,,0.01,0.8169761273209549,0.389087605745756,3.382436900000357
DRUG,2,4,40777,NN,Fair-adversarial,,,0.1,0.8116710875331565,0.2850451371146313,3.317598000000544
